the_geom,waterway_access,latitude,longitude,boat_ramp_name,asset_owner,contact_number,street,suburb,waterway_name,state,postcode,id,ramp_condition,ramp_material,has_bbq,has_fee_payable,has_kiosk,has_lighting,has_toilets,has_bins,has_pontoon_nearby,has_pontoon_ramp,number_ramp_lanes
0101000020E61000000BE716806FDB62401C9EB1880B3E41C0,Shallow At Times,-34.4847269885324,150.857360882503,Lake Illawarra - Berkeley (East Ramp),Wollongong City Council,02 4227 7111,Northcliffe Drive,Berkeley,Lake Illawarra,NSW,2506,632,GOOD,Concrete,false,false,false,false,true,true,true,false,2
0101000020E610000044B71A2BB6C1624027D07B53F83042C0,Shallow At Times,-36.382578311401,150.053487350635,Fairhaven Point Boat Ramp,Bega Valley Shire Council,02 6499 2222,Fairhaven Point Road,Fairhaven Point,Wallaga Lake,NSW,2546,633,POOR,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E6100000BD8622835A1063407B11174DE01740C0,Shallow At Times,-32.1865326273573,152.511048858103,Little Street Boat Ramp,Great Lakes Council,02 6591 7222,Little Street,Forster,Wallis Lake,NSW,2428,634,FAIR,Concrete,false,false,true,true,true,true,true,false,1
0101000020E6100000D968420DB1406240BBBCD223A01A41C0,All Times,-34.2080120829573,146.021612767893,Lake Wyangan,Clarence Valley Council,02 6643 0200,Lakes Road,Griffith,Lake Wyangan,NSW,2603,635,GOOD,Concrete,true,false,false,false,true,false,false,false,1
0101000020E6100000A9075912B68B62406476DAD127E941C0,Shallow At Times,-35.8215277020179,148.365975545775,Talbingo Dam,Snowy  Hydro,02 6453 2888,Elliot Way,Tumbarumba,Talbingo Reservoir,NSW,2653,636,POOR,Unsealed,true,false,false,false,true,false,false,false,2
0101000020E6100000A056048C2EB46240F6DAF902B3C840C0,Shallow At Times,-33.5679630012509,149.630681999658,Ben Chifley Dam Cabins Boat Ramp,Bathurst Regional Council,02 6333 6111,Chifley Dam Road,The Lagoon,Chifley Dam,NSW,2795,637,GOOD,Concrete,true,false,false,false,true,true,false,false,1
0101000020E610000077587059281A63400196888CEFA33FC0,Shallow At Times,-31.6403739770376,152.817425460267,North Haven,Port Macquarie Hastings Council,02 6581 8111,Ocean Drive,North Haven,Camden Haven River,NSW,2443,638,GOOD,Bitumen,false,false,false,true,true,true,false,true,2
0101000020E61000003AC93537C831634082F4B0A2A63B3CC0,Shallow At Times,-28.2330114061374,153.555690388728,Chinderah Boat Ramp (Oxley Park) ,Tweed Shire Council,02 6670 2400,Chinderah Bay Drive,Chinderah ,Tweed River,NSW,2487,639,POOR,Bitumen,false,false,true,true,true,true,false,false,1
0101000020E6100000CA6B0E24D01C6340A58B66B7BE6D3FC0,All Times,-31.4286913514476,152.900407817999,Westport Park Boat Ramp,Port Macquarie-Hastings Council,02 6581 8111,Park Street,Port Macquarie,Hastings River,NSW,2444,640,GOOD,Concrete,false,false,false,true,false,true,true,true,4
0101000020E610000041FF35CE360C6340252E174C0ADF3FC0,All Times,-31.8712508732407,152.381690125907,Wingham - Manning River,Greater Taree City Council,02 6592 5399,Farquhar Street,Wingham,Manning River,NSW,2429,641,GOOD,Concrete,true,false,false,false,true,true,true,true,2
0101000020E61000001142EBE8849862404E5595FBBD1642C0,Shallow At Times,-36.177672813336,148.766224345673,Buckenderra Road Boat Ramp,Snowy River Shire Council,02 6451 1195,Buckenderra Road,Buckenderra,Lake Eucumbene,NSW,2630,642,FAIR,Concrete,true,true,true,false,true,false,false,false,1
0101000020E610000044CE2D73BA2C634048EF364BC9563CC0,All Times,-28.3390089997404,153.397759999718,Commercial Road (Murwillumbah) Boat Ramp,Tweed Shire Council,02 6670 2400,Commercial Road,Murwillumbah,Tweed River,NSW,2484,643,POOR,Concrete,false,false,false,false,false,false,true,true,1
0101000020E610000054A1C8147ADB6240BD83BDEEE75541C0,All Times,-34.6711405206074,150.858652488571,Kiama Harbour,The Council Of The Municipality Of Kiama,02 4232 0444,Terralong Street,Kiama,Kiama Harbour,NSW,2533,644,GOOD,Concrete,false,false,true,true,true,true,true,false,2
0101000020E61000002638F3E8E2D962403E109F8C4F4341C0,All Times,-34.5258651520421,150.808948969877,Yallah Bay Boat Ramp,NSW Crown Lands,1300 886 235,Yallah Bay Road,Yallah,Lake Illawarra,NSW,2530,645,GOOD,Concrete,false,false,false,false,true,true,true,false,2
0101000020E61000008D41B0EA65F462401CCE5F14CB7F40C0,All Times,-32.9983849971579,151.63744100976,Croudace Bay Boat Ramp,Lake Macquarie City Council,02 4921 0333,Bareki Road,Eleebana,Lake Macquarie,NSW,2282,646,GOOD,Concrete,true,false,false,true,true,true,false,false,3
0101000020E61000009639364DA228634080B4C97734D03CC0,All Times,-28.8133005969471,153.269812208088,Victoria Street Boat Ramp,Lismore City Council,1300 878 387,Victoria Street,Lismore,Wilsons River,NSW,2480,647,GOOD,Not Provided,true,false,false,false,false,false,false,true,2
0101000020E6100000AD91AF3A90246340AC951E79AF4F3EC0,All Times,-30.311271257369,153.142606108578,Coffs Harbour Boat Ramp (Sourthern Side Of Outer Harbour),Coffs Harbour City Council,02 6648 4000,Jordan Esplanade,Coffs Harbour,Coffs Harbour,NSW,2450,648,GOOD,Concrete,false,false,false,true,false,true,false,true,4
0101000020E61000004BC490FCEAC7614006FD49ACEB2441C0,Shallow At Times,-34.2884421693107,142.247434885738,Red Cliffs - Murray River Vic,Parks Victoria,13 1963 ,Pump Road,Red Cliffs,Murray River,VIC,3496,649,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000F94229939A616240BF25374D9F0B42C0,All Times,-36.0907989997172,147.050119000043,"Apex Park Boat Ramp, Lake Hume (Albury)",Albury City Council,02 6023 8111,Riverina Highway,Lake Hume Village,Lake Hume,NSW,2640,650,GOOD,Concrete,true,false,false,false,true,true,false,false,2
0101000020E6100000793A186C14DA624034DA8E01644741C0,All Times,-34.5577394435426,150.814992949792,Lake Illawarra - Oak Flats Sailng Club,Shellharbour City Council,02 4221 6111,The Boulevarde ,Oak Flats,Lake Illawarra,NSW,2529,651,GOOD,Concrete,true,false,false,true,true,true,true,true,1
0101000020E61000008635E884D0E46240A6F28C90BAEF40C0,High Tide Only,-33.8728810013029,151.150454000028,Hawthorne Canal,Inner West Council,9367 9222,"Canal Road, off Lilyfield Road",Lilyfield,Iron Cove,NSW,2040,652,FAIR,Concrete,false,false,false,false,false,false,true,false,1
0101000020E6100000985FB2A2D0E46240D7BDF17BBCEF40C0,Shallow At Times,-33.8729395799998,151.150468204866,Hawthorn Canal Boat Ramp,Leichhardt Municipal Council,02 9367 9222,Canal Road,Lilyfield,Iron Cove Creek,NSW,2040,653,FAIR,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000E9FE8344681F6340FF02D1085DFB3EC0,All Times,-30.9818883428843,152.981477983288,"Summer Island Boat Ramp",Kempsey Shire Council,02 6566 3200,"Summer Island Road",Summer Island,Macleay River,NSW,2440,654,POOR,Unsealed,false,false,false,false,false,false,false,false,1
0101000020E6100000952563FE63E862408F30A9D883EF40C0,All Times,-33.871211130726,151.262206262251,Lyne Park,Waverley Council,02 9369 8000,New South Head Road,Rose Bay,Sydney Harbour,NSW,2029,655,GOOD,Concrete,true,false,false,true,true,false,true,true,2
0101000020E6100000C726D68D57DC62401FC68FA2E6B740C0,All Times,-33.4367259218236,150.885687750115,Lower Portland Public Boat Ramp,Hawkesbury City Council,02 4560 4444,River Road,Lower Portland,Hawkesbury River,NSW,2756,656,POOR,Concrete,false,false,false,false,false,true,false,false,1
0101000020E61000007ADBF9F04B1C6340C25670355BAA3EC0,All Times,-30.6654542350068,152.884270179751,Bowraville South Boat Ramp,Nambucca Shire Council,02 6568 2555,Wilson Road,Congarinni North,Nambucca River,NSW,2447,657,FAIR,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000C2390734BCD56240EDAFC182E18841C0,All Times,-35.0693820424784,150.679224027741,Holden Street Boat Ramp - Vincentia ,Shoalhaven City Council,02 4429 3111,Holden Street,Vincentia,Jervis Bay,NSW,2540,658,POOR,Unsealed,false,false,true,false,true,true,false,false,1
0101000020E6100000AD12B4DABF436240380B60C34E0242C0,All Times,-36.0180286616291,146.1171697156,Majors Creek Boat Ramp,Moira Shire Council (Vic),03 5871 9222,Majors Lane,Bundalong,Lake Mulwala,VIC,3730,659,GOOD,Concrete,false,false,false,true,false,false,false,false,2
0101000020E61000009C4F123D5DE7624096D91DB73EEB40C0,Shallow At Times,-33.8378514190437,151.230131660236,Mosman Bay ,Mosman Municipal Council,02 9978 4000,Lower Boyle Street,Mosman,Mosman Bay,NSW,2088,660,POOR,Not Provided,false,false,false,false,false,false,false,false,1
0101000020E6100000C715FD02DA0E624040DD009E7CF841C0,Shallow At Times,-35.9413030151577,144.464112753207,Torrumbarry - Downstream Of Weir,Parks Victoria,13 1963 ,Weir Caravan Park,Torrumbarry,Murray River,VIC,3526,661,GOOD,Concrete,false,false,true,false,true,false,false,false,1
0101000020E6100000E76680AC19C46240F701DC46232242C0,Shallow At Times,-36.2667015623337,150.128134012971,Corunna Lake Boat Ramp,National Parks And Wildlife Services,02 4476 0800,Princes Highway,Narooma,Corunna Lake,NSW,2546,662,GOOD,Concrete,true,false,false,false,true,false,false,false,2
0101000020E610000084DA92487F28634064BDF4DF73DE3DC0,All Times,-29.8689556095609,153.265537535499,"Wooli Wooli River, Fishermans Co-Op",Clarence Valley Council,02 6643 0200,Riverside Drive,Wooli,Wooli Wooli River,NSW,2460,663,POOR,Bitumen,false,false,false,false,false,true,false,false,1
0101000020E61000000A4F450CBB4C62400DE8E4EAC70042C0,All Times,-36.0061009996135,146.397832999581,"Ball Park, Corowa",Corowa Shire Council,02 6033 8999,Sanger Street,Corowa ,Murray River,NSW,2646,664,GOOD,Concrete,false,false,false,false,false,false,false,false,2
0101000020E61000001C7661ABAAE662406592605B3BE340C0,All Times,-33.7752489301245,151.208333673815,Davidson Park - Garigal National Park (Roseville Bridge),National Parks And Wildlife Services,1300 072 757,Healey Way Way,Killarney Heights,Middle Harbour,NSW,2087,665,GOOD,Concrete,true,true,false,true,true,true,true,true,3
0101000020E61000008EF28DE81BF46240DBDB525F4E8B40C0,All Times,-33.0883292345604,151.628406789056,Boyds Hole Boat Ramp,Lake Macquarie City Council,02 4921 0333,The Esplande,Swansea,Lake Macquarie,NSW,2281,666,GOOD,Concrete,false,false,false,false,false,true,true,false,2
0101000020E61000002965CD8665C462401523039412F441C0,Shallow At Times,-35.9068169608419,150.13739338032,Brieleys Boat Ramp (Aerodrome),Eurobodalla Shire Council,02 4474 1000,Bruce Cameron Drive,Moruya,Moruya River,NSW,2537,667,FAIR,Concrete,false,false,false,false,true,false,false,false,2
0101000020E610000079582373832063408897F7948B7D3EC0,All Times,-30.4904111008141,153.016046113047,Urunga Ramp - Downstream,Bellingen Shire Council,02 6655 7300,Atherton Drive,Urunga,Kalang River,NSW,2455,668,GOOD,Concrete,true,false,false,true,false,true,false,false,1
0101000020E61000005B124222EDA9624065F023D74D6B42C0,Shallow At Times,-36.8383130002483,149.310196999594,Black Lake Boat Ramp,Bombala Council,02 6458 3555,Cathcart Road,Bibbenluke,Black Lake,NSW,2632,669,GOOD,Concrete,false,false,false,false,true,false,false,false,1
0101000020E6100000A0A2793AD7E3624060C5B3D2A4CC40C0,All Times,-33.5987800004757,151.120023000306,Berowra Waters Boat Ramp,Hornsby Shire Council,02 9847 6672,Bay Road Berowra Waters,Berowra Waters,Hawkesbury River,NSW,2082,670,GOOD,Concrete,true,false,false,true,true,true,true,true,4
0101000020E6100000985FB2CB6FD3624074B87749B66D41C0,All Times,-34.8571254572461,150.607396934877,Lions Park Boat Ramp,Shoalhaven City Council,02 4429 3111,Bolong Road,Bomaderry,Bomaderry Creek,NSW,2541,671,GOOD,Concrete,true,false,true,true,true,true,true,false,1
0101000020E610000009A212F619406240BCB9FE77954841C0,Shallow At Times,-34.5670614236619,146.00316909446,Darlington Point Boat Ramp (Riverside Caravan Park),Murrumbidgee Shire Council,02 6968 4166,Kidman Way,Darlington Point,Murrumbidgee River,NSW,2706,672,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000B5DFE20033C16140D80B46FC8C0C41C0,All Times,-34.0980525342963,142.037476008523,Dareton Boat Ramp,Wentworth Shire Council,03 5027 5027,Kookaburra Drive,Dareton,Murray River,NSW,2717,673,GOOD,Concrete,false,false,false,true,false,true,false,false,1
0101000020E61000007716D629F0E56240F7A84FFFDFEB40C0,All Times,-33.8427733553853,151.185566824093,"Manns Pl, Manns Point, Greenwich",Lane Cove Municipal Council,02 9911 3555,Manns Place,Greenwich,Parramatta River,NSW,2065,674,FAIR,Concrete,false,false,false,true,false,false,false,false,1
0101000020E6100000F12B7455E2E462405300134848E940C0,Shallow At Times,-33.822518357542,151.15262863817,Burns Bay Reserve Boat Ramp,Lane Cove Municipal Council,02 9911 3555,Kooyong Road,Riverview,Lane Cove River,NSW,2066,675,GOOD,Concrete,true,false,false,true,true,false,false,false,2
0101000020E61000008A433D1E8DF7624023D87DD16F483EC0,All Times,-30.2829562122571,151.73597633329,Malpas Dam Boat Ramp,Armidale Regional Council,1300 136 833,Malpas Dam Road,Black Mountain,Malpas Dam,NSW,2365,676,FAIR,Concrete,false,false,false,false,false,false,false,true,1
0101000020E6100000FCD27D0B331A62400E76E556094141C0,Shallow At Times,-34.5080975170532,144.818731065512,Soapworks Bend Boat Ramp,Hay Shire Council,02 6990 1100,Jackson Street,Hay,Murrumbidgee River,NSW,2711,677,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000DB08B60140BF624063D0872BAD5942C0,All Times,-36.7005972302584,149.976563315903,Mogareeka Boat Ramp,Bega Valley Shire Council,02 6499 2222,Tathra-Bermagui Road,Mogareeka,Bega River,NSW,2550,678,GOOD,Concrete,true,false,false,true,true,true,true,true,2
0101000020E6100000E7ED40969AA362409210E22FD45740C0,Shallow At Times,-32.6861629346687,149.112620474639,Lake Burrendong State Park - Main Ramp,Department of Primary Industries - State Parks,02 6846 7435,Fashions Mount Road,Lake Burrendong,Lake Burrendong,NSW,2820,679,GOOD,Concrete,true,true,true,false,true,true,false,false,2
0101000020E610000015011CD1501C6340C626A3D24FB83EC0,All Times,-30.719967999298,152.884865336128,Congarinni Bridge,Nambucca Shire Council,02 6568 2555,Congarinni Road,Macksville,Taylors Arm,NSW,2447,680,POOR,Concrete,false,false,false,false,false,false,false,false,1
0101000020E610000059501624010F634052EDBA3F0FE93FC0,All Times,-31.9103889304509,152.468889278013,Endeavour Place Boat Ramp,Greater Taree City Council,02 6592 5399,Endeavour Place,Taree,Manning River,NSW,2430,681,GOOD,Concrete,true,false,false,true,true,true,true,false,4
0101000020E610000061BF2A4250E46240C6794BF44E0741C0,All Times,-34.0570969933065,151.134797175876,Water Street Boat Ramp,Sutherland Shire Council,02 9710 0333,Water Street,Caringbah South,Port Hacking,NSW,2229,682,GOOD,Concrete,false,false,false,true,false,false,false,false,1
0101000020E6100000DEA07681DAE26240F5695BB256E940C0,All Times,-33.8229582735402,151.089173061081,Blaxland Road Boat Ramp,City Of Canada Bay Council,02 9911 6555,Blaxland Road,Rhodes,Parramatta River,NSW,2138,683,GOOD,Concrete,false,false,false,true,false,false,false,true,3
0101000020E61000002DAED0D7ABCF624006D1852541A241C0,High Tide Only,-35.267613115635,150.489726932124,Aney Street Boat Ramp - Lake Conjola,Shoalhaven City Council,02 4429 3111,Aney Street,Lake Conjola,Conjola Lake,NSW,2539,684,FAIR,Bitumen,false,false,false,true,false,false,false,false,1
0101000020E61000008B3681CDB93063408BD2E0546BDD3CC0,All Times,-28.8649189995654,153.522681000108,Emigrant Creek Boat Ramp ,Ballina Shire Council,02 6686 4444,River Street,West Ballina,Emigrant Creek,NSW,2478,685,GOOD,Concrete,false,false,false,false,false,true,true,true,2
0101000020E6100000944283E4781963405DF29643AE533FC0,All Times,-31.3268778079531,152.796007400863,"Log Wharf Reserve, Telegraph Point",Port Macquarie Hastings Council,02 6581 8111,Hacks Ferry Road,Telegraph Point,Wilson River,NSW,2441,686,GOOD,Concrete,false,false,false,false,true,true,true,false,2
0101000020E61000003FAC0AB6911963400D047D4831A83FC0,All Times,-31.657002001306,152.799036999555,Apex Park Boat Ramp,Port Maquarie-Hastings Council,02 6581 8111,Reid Street,Laurieton,Camden Haven Inlet,NSW,2443,687,POOR,Concrete,true,false,false,true,true,true,false,false,2
0101000020E6100000C6DB7F3C91196340CD2BC35432A83FC0,All Times,-31.6570179916851,152.798979043697,"Apex Park Boat Ramp, Laurieton",Port Macquarie-Hastings Council,0,Ried Street,Laurieton,Camden Haven Inlet,NSW,2443,688,POOR,Concrete,true,false,false,true,true,true,false,false,2
0101000020E610000086921E856B186240C470BA6933B841C0,Shallow At Times,-35.4390690002779,144.763124999725,Benarca Bend Boat Ramp (Stevens Weir),Deniliquin Council,03 5898 3000,Stevens Weir Road,Deniliquin,Edward River,NSW,2710,689,GOOD,Concrete,true,false,false,false,true,false,false,false,1
0101000020E6100000744F48DDFB4B6240B447AED2D85141C0,All Times,-34.6394294119813,146.374495164138,Euroley Bridge Boat Ramp,Leeton Shire Council,02 6953 0911,Euroley Road,Yanco,Murrumbidgee River,NSW,2700,690,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E6100000045BD4264E616240E18F71361D0D42C0,Shallow At Times,-36.1024539999487,147.04078999973,Hume Weir Resort Boat Ramp,Albury City Council,02 6023 8111,Hume Road,Lake Hume Village,Lake Hume,NSW,2640,691,GOOD,Concrete,false,false,false,false,false,false,false,false,2
0101000020E61000000051F7C9D1C761407331BBDFA12C41C0,All Times,-34.3486900009183,142.244359000244,"Hattah, Murray River",Parks Victoria,13 1963 ,Kulkyne Way Way,Red Cliffs,Murray River,VIC,3496,692,GOOD,Concrete,false,false,false,false,false,false,false,false,1
0101000020E61000005918137FA9DE62400E6027B71CF340C0,All Times,-33.899313825823,150.958190476699,"Chipping Norton Lake, Lansvale",Fairfield City Council,02 9725 0222,Cutler Road,Lansvale,Chipping Norton Lake / Georges River,NSW,2166,693,GOOD,Concrete,false,false,false,true,false,true,true,false,1
0101000020E610000058DB797563E062401DADF4D9BD0D40C0,All Times,-32.1073563046177,151.012140977861,Lake Glenbawn - Upper Hunter River,Upper Hunter Shire Council,02 6540 1100,Eastern Foreshore Drive,Glenbawn,Lake Glenbawn,NSW,2337,694,GOOD,Concrete,true,true,true,false,true,false,false,false,2
0101000020E61000008DCCCCA8CB2163403547E0A30E0E3FC0,Shallow At Times,-31.0549108908228,153.056110763548,"Hat Head Boat Ramp",Kempsey Shire Council,02 6566 3200,Straight Street,"Hat Head
",Korogoro Creek,NSW,2440,695,GOOD,Concrete,false,false,false,true,true,true,false,false,2
0101000020E6100000CF4E8B6E77BD614015E136DDD30D41C0,All Times,-34.1080280797925,141.920829078756,"Wentworth Waterfront Boat Ramp, Darling River",Wentworth Shire Council,03 5027 5027,Adelaide Street,Wentworth,Darling River,NSW,2648,696,GOOD,Concrete,false,false,false,false,true,true,false,false,1
0101000020E6100000D8CAE1F0C2286340B69DC762AE5E3DC0,Shallow At Times,-29.3698484170288,153.273796502114,Fischers Lane,Clarence Valley Council,02 6643 0200,Fischers Lane,Chatsworth Island,Clarence River Middle Channel,NSW,2465,697,POOR,Concrete,false,false,false,false,false,false,false,false,1
